Id,Name,Rarity,AmuletType,MinHp,MaxHp,MinAtk,MaxAtk,BaseId,VariationId,Abilities11,Abilities12,Abilities13,Abilities21,Abilities22,Abilities23,Abilities31,Abilities32,Abilities33,CvInfo,Text1,Text2,Text3,Text4,Text5,LimitBreakId,IsPlayable,SellCoin,SellDewPoint,IsHideChangeImage
40030027,南瓜盒,3,2,11,76,3,20,400032,1,110020701,110020702,110020703,110200001,558,110200002,0,0,0,AMULET_ARTIST_40030027,南瓜盒里有什么♪\n有钱币形状的巧克力♪\n黄金史莱姆过来一口吃掉♪,南瓜盒里有什么♪\n有香甜的棒棒糖♪\n闻香而来的哥布林一口吃掉♪,南瓜盒里有什么♪\n有怪物形状的香脆饼干♪\n蜥蜴人也贪婪地一口吃掉♪,南瓜盒里有什么♪\n有五彩缤纷的糖豆♪\n兰扎卜偷偷地一口吃掉♪\n库菈乌发现后一顿胖揍♪,南瓜盒里有什么♪\n咦，全被吃完了……\n但是没关系！\n只要一句咒语，糖果就满出来♪\n大家一起——不给糖就捣蛋♪,10000,1,300,150,0
40030029,郊游日的美餐,3,2,11,76,3,20,400101,1,110021001,110021002,110021003,0,0,0,0,0,0,AMULET_ARTIST_40030029,今天圣城的各位一起出门野餐。\n中午库菈乌打开野餐篮子，\n里面是她精心制作的便当！\n“难得出来郊游，就做了便当，\n大家快来尝尝吧。”,食材丰富的三明治、新鲜的水果，\n还有很多美味的小菜。\n兰扎卜的肚子咕咕地叫了起来。\n“看起来很美味啊！\n我等不及了！赶快开吃吧！”,大家纷纷准备开动。\n唯独埃尔菲莉丝\n似乎在犹豫要不要吃……\n“这、这个饭团，太可爱了！\n怎么忍心吃掉呢……”,卢卡忙不迭地把美味的食物往嘴里塞。\n想再多吃一点！\n心情可以理解，不过……\n“唔噢噢！真好吃！呜！？\n噎、噎住了……水、水！”,在这个无与伦比的休息日，\n王子更加坚定了自己的决心。\n（为了让大家一起欢笑的日子\n能一直持续下去，\n今后我也得继续努力才行！）,10000,1,300,150,0
40030030,迦楼罗的羽毛,3,2,11,76,3,20,400106,1,210001802,210001803,210001804,110200004,334,110200005,0,0,0,AMULET_ARTIST_40030030,风之村的守护神·迦楼罗。\n长久以来她为村子带来了清风，\n守护着村民不受种种灾厄侵袭。\n村里的男女老少无不崇拜她。\n然而她的内心却一直很孤独。,即使拥有美丽的翅膀，\n迦楼罗也无法摆脱孤独的恐惧。\n她的崇拜者无从知晓她心中的伤痛。\n迦楼罗的内心伤痕累累，\n就如风中残烛一般。,最终治愈迦楼罗内心的\n既不是恭维也不是贡品，\n而是与一名少年敞开心扉的对话。\n找回自我的迦楼罗\n在和煦的阳光下露出了灿烂的笑容。,如今的风之村里已没有迦楼罗的踪影。\n内心得到治愈的她为了寻求新的邂逅，\n飞向了广袤的天空。\n而失去了守护神的村子，\n现在变成了什么样呢……,村子曾仰仗迦楼罗的守护而壮大。\n而如今村民们靠自己的双手守护着村子。\n多亏迦楼罗带来的守护之风，\n村子才能发展至今。\n她带来的风永远不会停歇。,10000,1,300,150,0
40030031,不为人知的朋友,3,3,10,71,3,25,400113,1,110010408,110010409,110010410,0,0,0,0,0,0,AMULET_ARTIST_40030031,圣城的某个房间。\n有一位不为人知、\n不能为人所知的朋友。\n“玛蒂尔达，你愿意听我说吗？\n今天啊，发生了这样的事……”,“可能是因为……\n那是很久以前、教会时代的朋友吧。\n不知不觉又跟玛蒂尔达说了这么多。\n谢谢你……一直愿意倾听。”,“我回来了。\n今天给玛蒂尔达带了礼物回来哦。\n看，这个缎带。唔，其实……\n跟我的缎带是成套的。\n希望你能喜欢……”,“玛蒂尔达……我真的有资格自称圣骑士吗……\n其实，因为我实力不济，\n让我本应守护的人受了伤……\n嗯？好像有谁来了？\n到底是谁……”,“哈哈……玛蒂尔达的事还是被人知道了。\n不过，多亏如此才能向殿下吐露心声……\n心里舒畅多了。\n今后就可以和玛蒂尔达还有殿下\n一起聊各种话题了吧。”,10000,1,300,150,0
40030032,流星之夜的晚餐,3,4,10,73,3,23,400117,1,110100002,110100003,110100004,110200007,590,110200008,0,0,0,AMULET_ARTIST_40030032,庆祝伊莉雅诞辰的星龙祭。\n这一天，所有人都会尽早回家。\n人们在这天晚上会准备格外豪华的晚餐，\n与重要的人一起度过。,孩子们的任务是装饰星龙树。\n“最上面的星星就交给你了。”\n“真的吗！？谢谢你，哥哥！”\n尽管很在意烤鸡的香味，\n兄妹俩还是细心地装饰着星龙树。,“哇啊！”“看起来很好吃！”\n面对灯火照亮的晚餐，\n孩子们兴奋得两眼放光，\n父母在一旁慈爱地看着他们。\n欢笑着的一家人将度过一个特别的夜晚。,“快看，雪停了！”\n“好厉害！有好多流星啊！”\n划过晴朗夜空的流星雨，\n相传女神诞生之时也曾出现。\n窗外的景色深深吸引了一家人的目光。,“今年能看到流星真是太好了！”\n“一定是多亏了女神大人呢！”\n“我觉得今年是最快乐的一年！”\n“那明年可要过得更开心啊！”\n团聚的喜悦，今后也将继续……,10000,1,300,150,0
40030033,闪耀之处,3,3,10,71,3,25,400130,1,110120006,110120007,110120008,110200010,1016,110200011,0,0,0,AMULET_ARTIST_40030033,走过路过不要错过！\n马戏团来这里巡回表演啦！\n小伙子、小姑娘，\n爸爸妈妈、爷爷奶奶！\n快来一同感受梦幻般的时光吧！,走过路过不要错过！\n激动人心的马戏快要开演啦！\n好孩子们都有气球送！\n听爸爸妈妈的话别着急，\n乖乖等待表演开始哦！,走过路过不要错过！\n马戏终于正式开演啦！\n帐篷里面到底有什么呢？\n进来看看才知道哦！\n用自己的双眼来见证吧！,走过路过不要错过！\n表演正在火热进行中！\n听！这帐篷也挡不住的欢呼声！\n不想进去看看吗？中途参加也很欢迎！\n现在更有门票优惠！,非常感谢各位观众的捧场！\n今天的表演到此结束！\n不过您无需为此感到遗憾！\n这如梦似幻的时光\n将在此随时恭候您的光临！,10000,1,300,150,0
40030034,仙花焰,3,1,10,71,3,25,400137,1,110080007,110080008,143,0,0,0,0,0,0,AMULET_ARTIST_40030034,“喂——兰扎卜！这边！”\n“呼，这么多人挤死我了。\n不过这可真是个好地方。\n仙花焰也能一览无余。”\n“总之赶紧坐下吧，都已经开始了啊。”,“你们快试试躺下！可真不得了！”\n“哇……卢卡说的是真的。\n放眼望去全是仙花焰！”\n“对吧？纳姆你也快躺下啊！”\n“不行～我的翅膀太碍事了……”,“殿下，据说这里是最大看点！”\n“真的！五彩斑斓的仙花焰\n接连不断地……”\n“就像花田一样呢～”\n“呵呵……嗯，仙花焰，名副其实。”,“我准备了食物和饮品，各位请用。”\n“噢噢！看起来可真豪华啊！”\n“我鼓足了干劲做的。\n毕竟我也是第一次\n边观赏仙花焰边开宴会嘛。”,“听说仙花焰也快结束了。\n总觉得有些伤感呢……”\n“下次再来就好啦。\n以后大家再一起来看仙花焰吧！”\n“嗯！一定要来，约好了哦！”,10000,1,300,150,0
40030035,献给最爱的人,3,3,10,71,3,25,400141,1,110120006,110120007,110120008,0,0,0,0,0,0,AMULET_ARTIST_40030035,啊，这份心意能传达给她吗？\n当下流行的情人节，\n据说最受推崇的礼物\n是玫瑰花束和巧克力。\n她会喜欢这些礼物吗？,回想起来，\n之前的礼物总是失败连连。\n比如自信满满送出的木雕熊，\n却惨遭嫌弃……\n不过这次不同，一定能行！,花店的店员大力推荐了\n这颜色鲜艳的情人节玫瑰。\n“这玫瑰的颜色和数量，\n作为礼物再合适不过了！”\n店员都这么说了，一定没错吧……,当然，我也没忘了美味的巧克力。\n“小龙巧克力这可爱的笑脸，\n一定将您的心意传达给对方！”\n店员鼓励的话语\n让我浑身充满了勇气！,嗯，向她表明心意吧。\n正了正衣领，手中的巧克力和鲜花\n也准备就绪，只等告白的话语。\n我最爱的人啊，等着我。\n我一定会让你露出笑容。,10000,1,300,150,0
40030036,达比亚湿地,3,2,11,76,3,20,400151,1,110020901,110020902,110020903,0,0,0,0,0,0,AMULET_ARTIST_40030036,达比亚湿地——\n位于水上都市圣罗塔斯北部，\n被水和植被所覆盖的美丽遗迹。\n但因危险的古代遗物沉眠于此，\n这一带长期遭到封锁。,达比亚曾是古代机械文明\n与龙交战的战场。\n相传达比亚要塞中有一些颠覆自然之理、\n夺走众多生命的危险兵器。\n伟大的龙便将这些全数毁灭。,就这样，达比亚要塞遭到毁灭。\n古战场经历长年的风吹雨打，\n已变作一片被水与植被覆盖的神秘湿地。\n后世之人要怎样才能发现\n这里留下的战争痕迹呢？,达比亚已从曾经葬送无数生命的战场\n演变为孕育无数生命的大地。\n然而历史的遗物\n仍悄然沉睡于遗迹深处，\n等待着点燃复活狼烟的时机……,人类啊，勿忘战争的记忆。\n回想起长眠于水底的生命之叹息吧。\n倘若渴望真正的和平，\n谁都不可踏足达比亚。\n谁都绝不可……,10000,1,300,150,0
40030037,异端研究室,3,1,10,71,3,25,400156,1,27,28,144,36,586,37,0,0,0,AMULET_ARTIST_40030037,魔术研究者海因瓦尔德\n曾有一段被怀疑为异端的过去。\n伊莉雅教怀疑这位贵族成天躲在\n无人知晓又不见天日的研究室里，\n进行着亵渎教义的实验。,虽然这一嫌疑已由\n来访的异端审问官洗清，\n但仍有不少人依旧怀疑他。\n即便如此，当事人似乎\n完全没有解开误会的打算。,研究室里暗流涌动。\n海因瓦尔德生成的这股气流，\n在室内无声弥散，给昏暗布上恹恹光亮。\n到了明天，关于这间研究室的谣言\n无疑又要遍布大街小巷。,但其实这股气流并无危害。\n只是暗之魔力在实验过程中活化的产物而已。\n只要从魔术的角度向人们解释一下\n这东西并没有看上去那么可怕，\n流言蜚语应该也会烟消云散吧。,然而，他的作风就是\n不在化解误会这种事上耗费精力。\n所以在一个需要与他人交流的共同体中，\n称他为异端也不为过。\n海因瓦尔德是偏离社会的异端。,10000,1,300,150,0
40030038,小小彩偶龙,3,3,10,71,3,25,400175,1,117,118,145,132,944,133,0,0,0,AMULET_ARTIST_40030038,在春季祭典“新芽宴”上，\n森隐族会制作一种彩偶来寄托愿望。\n圣城效仿这一风俗，\n在城内摆放了一个巨大的彩偶龙，\n祈愿和平与胜利。,巨大的彩偶龙旁边，摆着许多小小的彩偶。\n它们是以五颜六色的龙\n为原型制作而成，憨态可掬。\n庆祝完工的欢声笑语响彻圣城，\n小龙们闻声纷至沓来。,“欢迎来到圣城！”\n在热情的彩纸花雨中，\n小龙们好奇地望着与他们一模一样、\n在阳光下闪耀着光辉的彩偶。\n警惕地第一个靠近的是旋龙。,旋龙戳了戳彩偶，\n玩偶便不断摇晃起来。\n于是旋龙也跟着它摇晃，\n宛如镜中之影。其他龙见状，\n也开始对彩偶表现出浓厚的兴趣。,小龙们对与自己一模一样的玩偶\n又抱又蹭，友好相待。\n这番温暖人心的景象，\n正是寄托在小小彩偶中的美好祈愿——\n“愿大家和睦相处”的写照。,10000,1,300,150,0
40030039,特务机关的信鸮,3,3,7,53,2,19,400279,1,110010802,110010803,110010804,158,159,160,0,0,0,AMULET_ARTIST_40030039,一只猫头鹰停在了圣城的布告栏上。\n这只可爱的猫头鹰是特务机关\n纯白义勇队的信鸮，名叫“菲”。\n菲似乎也和阿尔冯斯他们一样，\n由异界裂缝误入了这个世界。,菲看起来睡得很香甜。\n与在原来的世界时一样，\n没有通知来的时候它总会睡个午觉。\n话说回来，真是可爱的睡脸啊♪,“菲～”\n啊，菲嘴里叼着一封信。\n看来是有通知来了。\n能圆满完成身为信鸮的任务，\n菲似乎也非常高兴。,“菲～菲～”\n菲好像想让你读一读通知。\n收到的通知别攒着，\n认真地全部读完吧。\n菲也一定会很高兴的。,“菲～菲～菲♪”\n菲高兴地唱着歌。\n看来它很喜欢这座城。\n要是能在菲回到原来的世界之前\n和它变得亲密就好了。,10000,1,300,10,0
40040001,百刃缭乱,4,1,21,140,7,52,400033,1,110390003,110390004,110390005,110060002,110060003,110060004,0,0,0,AMULET_ARTIST_40040001,竞技都市阿波罗尼亚——\n这里最受欢迎的就是阿波罗尼亚格斗大会。\n对自己的实力有自信的勇者们，\n聚集到角斗场进行力量与技巧的较量。\n女骑士丽雅也是挑战者之一。,对决开始的信号响起的同时，\n就听到了为战士们加油的声音。\n声音的主人是角斗场前台接待——艾玛。\n她那明亮轻快的话语，\n为参战的战士们带来了活力。,观众席上人声鼎沸。\n丽雅击败了比自己壮实数倍的对手，\n顺利通过半决赛。\n接下来只剩决赛了。\n冠军最终会花落谁家……,此起彼伏的剑戟之声，\n兵刃相交的最后一战。\n赌上两人各自的信念。\n角斗场上火花四溅。,玫瑰色的裙摆华丽地舞动。\n葬送了无数刀剑的角斗场，\n今天也残酷地决出了胜负。\n败者如凋零的花朵般散落，\n一朵硕大的玫瑰独自绽放。,10000,1,2000,1000,0
40040002,命运的救赎,4,4,21,145,7,47,400034,1,110100003,110100004,110100005,110120006,110120007,110120008,0,0,0,AMULET_ARTIST_40040002,欢迎光临。\n呵呵，不用那么紧张。\n来，请坐下吧。\n我来为你占卜一下你的命运。,如果你正为了把握未来而努力，\n一定会有好结果的吧。\n那就让我来看看，\n水晶球中显现的命运是……,我看到了闪耀着光辉的大道。\n而你正走在那条大道上……\n不过请牢记，\n你的未来可好可坏，\n都掌握在你自己手里。,占卜只是未来的助力，\n并不是一切。\n只要你一直努力，\n也许就能开辟\n更耀眼的道路哦。,如果你在途中\n迷失了方向……\n随时欢迎你回到我这里，\n因为我永远都是你的伙伴……,10000,1,2000,1000,0
40040003,性感狙击手,4,1,21,141,7,51,400035,1,110080003,110080004,110080005,110120006,110120007,110120008,0,0,0,AMULET_ARTIST_40040003,哎呀，想和我一起玩啊，\n魔兽们真是积极主动呢。\n那我可得好好回应才行。\n来吧，谁想最先接受调教？,哼哼，我的箭术如何？\n我很擅长射穿敌人哦。\n哎呀，下一个想被调教的是你吗？\n别那么急嘛，\n让我把你们统统射穿～,哎呀，都这么晚了也要和我玩吗？\n虽说这么赏识我的魅力是挺高兴的，\n可惜今晚没有那个心情呀……\n看起来不像是能听懂我说话的样子，\n那就只好……动真格了呢。,告诉魔兽们一件好事哦。\n漂亮女人可都是带刺的。\n所以搭讪的时候要小心点哦？\n唉……就算告诉你们，也晚了呢。\n因为都已经倒下了嘛。,比起魔兽，果然还是诱惑男人更好啊。\n对方是男人的话，会更有趣呢。\n哎呀……你看我看呆了吗？\n不用那么害羞呀。\n连你的心也一起射穿吧～,10000,1,2000,1000,0
